"nom_iris","iris","numero","nom_voie"
"La Mare à la Veuve",301,21,"Avenue de Nancy"
"La Mare à la Veuve",301,22,"Avenue de Nancy"
"La Mare à la Veuve",301,23,"Avenue de Nancy"
"La Mare à la Veuve",301,24,"Avenue de Nancy"
"La Mare à la Veuve",301,26,"Avenue de Nancy"
"La Mare à la Veuve",301,27,"Avenue de Nancy"
"La Mare à la Veuve",301,29,"Avenue de Nancy"
"La Mare à la Veuve",301,7,"Avenue de Nancy"
"La Mare à la Veuve",301,14,"Avenue de Nancy"
"Le Moulin à Vent",204,8,"Avenue de Nancy"
"La Mare à la Veuve",301,11,"Avenue de Nancy"
"La Mare à la Veuve",301,22,"Avenue de Nancy"
"La Mare à la Veuve",301,5,"Avenue de Nancy"
"La Mare à la Veuve",301,11,"Avenue de Nancy"
"Le Vieux Chateau",303,1,"Villa Lavigne"
"Le Vieux Chateau",303,2,"Villa Lavigne"
"Le Vieux Chateau",303,3,"Villa Lavigne"
"Le Vieux Chateau",303,4,"Villa Lavigne"
"Le Vieux Chateau",303,5,"Villa Lavigne"
"Le Vieux Chateau",303,6,"Villa Lavigne"
"Le Vieux Chateau",303,7,"Villa Lavigne"
"Le Vieux Chateau",303,8,"Villa Lavigne"
"Le Vieux Chateau",303,9,"Villa Lavigne"
"Le Vieux Chateau",303,10,"Villa Lavigne"
"Le Vieux Chateau",303,11,"Villa Lavigne"
"Fosse de la Regale",405,1,"Place Nicole Neuburger"
"Fosse de la Regale",405,3,"Place Nicole Neuburger"
"Fosse de la Regale",405,5,"Place Nicole Neuburger"
"Fosse de la Regale",405,7,"Place Nicole Neuburger"
"Fosse de la Regale",405,9,"Place Nicole Neuburger"
"Fosse de la Regale",405,11,"Place Nicole Neuburger"
"Fosse de la Regale",405,13,"Place Nicole Neuburger"
"Fosse de la Regale",405,15,"Place Nicole Neuburger"
"Fosse de la Regale",405,17,"Place Nicole Neuburger"
"Fosse de la Regale",405,19,"Place Nicole Neuburger"
"Fosse de la Regale",405,21,"Place Nicole Neuburger"
"Fosse de la Regale",405,23,"Place Nicole Neuburger"
"Fosse de la Regale",405,25,"Place Nicole Neuburger"
"Fosse de la Regale",405,27,"Place Nicole Neuburger"
"Fosse de la Regale",405,29,"Place Nicole Neuburger"
"Fosse de la Regale",405,31,"Place Nicole Neuburger"
"Fosse de la Regale",405,33,"Place Nicole Neuburger"
"Fosse de la Regale",405,35,"Place Nicole Neuburger"
"Fosse de la Regale",405,37,"Place Nicole Neuburger"
"Fosse de la Regale",405,39,"Place Nicole Neuburger"
"Fosse de la Regale",405,41,"Place Nicole Neuburger"
"Fosse de la Regale",405,43,"Place Nicole Neuburger"
"Fosse de la Regale",405,45,"Place Nicole Neuburger"
"Fosse de la Regale",405,47,"Place Nicole Neuburger"
"Fosse de la Regale",405,49,"Place Nicole Neuburger"
"Fosse de la Regale",405,51,"Place Nicole Neuburger"
"Fosse de la Regale",405,11,"Place Nicole Neuburger"
"Fosse de la Regale",405,1,"Rue Jules Auffret"
"Fosse de la Regale",405,2,"Rue Jules Auffret"
"Fosse de la Regale",405,3,"Rue Jules Auffret"
"Fosse de la Regale",405,4,"Rue Jules Auffret"
"Fosse de la Regale",405,5,"Rue Jules Auffret"
"Fosse de la Regale",405,6,"Rue Jules Auffret"
"Fosse de la Regale",405,7,"Rue Jules Auffret"
"Fosse de la Regale",405,8,"Rue Jules Auffret"
"Fosse de la Regale",405,10,"Rue Jules Auffret"
"Fosse de la Regale",405,11,"Rue Jules Auffret"
"Fosse de la Regale",405,12,"Rue Jules Auffret"
"Fosse de la Regale",405,13,"Rue Jules Auffret"
"Fosse de la Regale",405,14,"Rue Jules Auffret"
"Fosse de la Regale",405,15,"Rue Jules Auffret"
"Fosse de la Regale",405,16,"Rue Jules Auffret"
"Fosse de la Regale",405,17,"Rue Jules Auffret"
"Fosse de la Regale",405,18,"Rue Jules Auffret"
"Fosse de la Regale",405,19,"Rue Jules Auffret"
"Fosse de la Regale",405,20,"Rue Jules Auffret"
"Fosse de la Regale",405,21,"Rue Jules Auffret"
"Fosse de la Regale",405,22,"Rue Jules Auffret"
"Fosse de la Regale",405,23,"Rue Jules Auffret"
"Fosse de la Regale",405,24,"Rue Jules Auffret"
"Fosse de la Regale",405,25,"Rue Jules Auffret"
"Fosse de la Regale",405,26,"Rue Jules Auffret"
"Fosse de la Regale",405,27,"Rue Jules Auffret"
"Fosse de la Regale",405,28,"Rue Jules Auffret"
"Fosse de la Regale",405,29,"Rue Jules Auffret"
"Fosse de la Regale",405,30,"Rue Jules Auffret"
"Fosse de la Regale",405,31,"Rue Jules Auffret"
"Fosse de la Regale",405,32,"Rue Jules Auffret"
"Fosse de la Regale",405,34,"Rue Jules Auffret"
"Fosse de la Regale",405,35,"Rue Jules Auffret"
"Fosse de la Regale",405,37,"Rue Jules Auffret"
"Fosse de la Regale",405,38,"Rue Jules Auffret"
"Fosse de la Regale",405,39,"Rue Jules Auffret"
"Fosse de la Regale",405,40,"Rue Jules Auffret"
"Fosse de la Regale",405,41,"Rue Jules Auffret"
"Fosse de la Regale",405,42,"Rue Jules Auffret"
"Fosse de la Regale",405,43,"Rue Jules Auffret"
"Fosse de la Regale",405,44,"Rue Jules Auffret"
"Fosse de la Regale",405,45,"Rue Jules Auffret"
"Fosse de la Regale",405,46,"Rue Jules Auffret"
"Fosse de la Regale",405,47,"Rue Jules Auffret"
"Fosse de la Regale",405,48,"Rue Jules Auffret"
"Fosse de la Regale",405,49,"Rue Jules Auffret"
"Fosse de la Regale",405,50,"Rue Jules Auffret"
"Fosse de la Regale",405,51,"Rue Jules Auffret"
"Fosse de la Regale",405,52,"Rue Jules Auffret"
"La Ferme",404,53,"Rue Jules Auffret"
"Fosse de la Regale",405,54,"Rue Jules Auffret"
"La Ferme",404,55,"Rue Jules Auffret"
"Fosse de la Regale",405,56,"Rue Jules Auffret"
"Fosse de la Regale",405,58,"Rue Jules Auffret"
"Fosse de la Regale",405,60,"Rue Jules Auffret"
"Fosse de la Regale",405,1,"Rue Jules Auffret"
"Fosse de la Regale",405,1,"Rue Jules Auffret"
"Fosse de la Regale",405,41,"Rue Jules Auffret"
"Fosse de la Regale",405,6,"Rue Jules Auffret"
"Le Mainguy",201,1,"Allee Rulhiere"
"Le Mainguy",201,2,"Allee Rulhiere"
"Le Mainguy",201,3,"Allee Rulhiere"
"Le Mainguy",201,4,"Allee Rulhiere"
"Le Mainguy",201,5,"Allee Rulhiere"
"Le Mainguy",201,6,"Allee Rulhiere"
"Le Mainguy",201,7,"Allee Rulhiere"
"Le Mainguy",201,8,"Allee Rulhiere"
"Le Mainguy",201,9,"Allee Rulhiere"
"Le Mainguy",201,10,"Allee Rulhiere"
"Le Mainguy",201,11,"Allee Rulhiere"
"Le Mainguy",201,12,"Allee Rulhiere"
"Le Mainguy",201,13,"Allee Rulhiere"
"Le Mainguy",201,14,"Allee Rulhiere"
"Le Mainguy",201,15,"Allee Rulhiere"
"Le Mainguy",201,16,"Allee Rulhiere"
"Le Mainguy",201,12,"Allee Rulhiere"
"Le Mainguy",201,4,"Allee Rulhiere"
"Le Mainguy",201,5,"Allee Rulhiere"
"Le Mainguy",201,11,"Allee Rulhiere"
"Le Mainguy",201,4,"Allee Rulhiere"
"Le Mainguy",201,14,"Allee Rulhiere"
"Le Centre Ville",202,1,"Rue Jean Jaurés"
"Le Centre Ville",202,3,"Rue Jean Jaurés"
"Le Centre Ville",202,5,"Rue Jean Jaurés"
"Le Centre Ville",202,7,"Rue Jean Jaurés"
"Le Centre Ville",202,9,"Rue Jean Jaurés"
"Le Centre Ville",202,10,"Rue Jean Jaurés"
"Le Centre Ville",202,11,"Rue Jean Jaurés"
"Le Centre Ville",202,12,"Rue Jean Jaurés"
"Le Centre Ville",202,13,"Rue Jean Jaurés"
"Le Centre Ville",202,14,"Rue Jean Jaurés"
"Le Centre Ville",202,15,"Rue Jean Jaurés"
"Le Centre Ville",202,16,"Rue Jean Jaurés"
"Le Centre Ville",202,17,"Rue Jean Jaurés"
"Le Centre Ville",202,18,"Rue Jean Jaurés"
"Le Centre Ville",202,19,"Rue Jean Jaurés"
"Le Centre Ville",202,20,"Rue Jean Jaurés"
"Le Centre Ville",202,21,"Rue Jean Jaurés"
"Le Centre Ville",202,22,"Rue Jean Jaurés"
"Le Centre Ville",202,23,"Rue Jean Jaurés"
"Le Champart",203,24,"Rue Jean Jaurés"
"Le Centre Ville",202,25,"Rue Jean Jaurés"
"Le Champart",203,26,"Rue Jean Jaurés"
"Le Champart",203,27,"Rue Jean Jaurés"
"Le Champart",203,28,"Rue Jean Jaurés"
"Le Champart",203,29,"Rue Jean Jaurés"
"Le Champart",203,31,"Rue Jean Jaurés"
"Le Champart",203,32,"Rue Jean Jaurés"
"Le Champart",203,33,"Rue Jean Jaurés"
"Le Champart",203,34,"Rue Jean Jaurés"
"Le Champart",203,36,"Rue Jean Jaurés"
"Le Champart",203,37,"Rue Jean Jaurés"
"Le Champart",203,38,"Rue Jean Jaurés"
"Le Champart",203,39,"Rue Jean Jaurés"
"Le Champart",203,40,"Rue Jean Jaurés"
"Le Champart",203,41,"Rue Jean Jaurés"
"Le Champart",203,42,"Rue Jean Jaurés"
"Le Champart",203,43,"Rue Jean Jaurés"
"Le Champart",203,45,"Rue Jean Jaurés"
"Le Champart",203,47,"Rue Jean Jaurés"
"Le Champart",203,48,"Rue Jean Jaurés"
"Le Champart",203,49,"Rue Jean Jaurés"
"Le Mainguy",201,50,"Rue Jean Jaurés"
"Le Champart",203,51,"Rue Jean Jaurés"
"Le Champart",203,53,"Rue Jean Jaurés"
"Le Champart",203,55,"Rue Jean Jaurés"
"Le Champart",203,57,"Rue Jean Jaurés"
"Le Champart",203,59,"Rue Jean Jaurés"
"Le Champart",203,61,"Rue Jean Jaurés"
"Le Champart",203,63,"Rue Jean Jaurés"
"Le Champart",203,24,"Rue Jean Jaurés"
"Le Champart",203,22,"Rue Jean Jaurés"
"Le Centre Ville",202,9,"Rue Jean Jaurés"
"Le Centre Ville",202,19,"Rue Jean Jaurés"
"Le Champart",203,59,"Rue Jean Jaurés"
"Le Centre Ville",202,23,"Rue Jean Jaurés"
"Le Centre Ville",202,9,"Rue Jean Jaurés"
"Le Centre Ville",202,25,"Rue Jean Jaurés"
"Le Champart",203,37,"Rue Jean Jaurés"
"Le Centre Ville",202,17,"Rue Jean Jaurés"
"Le Centre Ville",202,21,"Rue Jean Jaurés"
"Le Mainguy",201,2,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,3,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,4,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,5,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,6,"Rue Paul Vaillant-Couturier"
"Le Champart",203,7,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,8,"Rue Paul Vaillant-Couturier"
"Le Champart",203,9,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,10,"Rue Paul Vaillant-Couturier"
"Le Champart",203,11,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,12,"Rue Paul Vaillant-Couturier"
"Le Champart",203,13,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,14,"Rue Paul Vaillant-Couturier"
"Le Champart",203,15,"Rue Paul Vaillant-Couturier"
"Le Champart",203,17,"Rue Paul Vaillant-Couturier"
"Le Champart",203,18,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,19,"Rue Paul Vaillant-Couturier"
"Le Champart",203,20,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,21,"Rue Paul Vaillant-Couturier"
"Le Champart",203,22,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,23,"Rue Paul Vaillant-Couturier"
"Le Champart",203,24,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,25,"Rue Paul Vaillant-Couturier"
"Le Champart",203,26,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,27,"Rue Paul Vaillant-Couturier"
"Le Champart",203,28,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,29,"Rue Paul Vaillant-Couturier"
"Le Champart",203,30,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,31,"Rue Paul Vaillant-Couturier"
"Le Champart",203,32,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,33,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,35,"Rue Paul Vaillant-Couturier"
"Le Champart",203,36,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,37,"Rue Paul Vaillant-Couturier"
"Le Champart",203,38,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,4,"Rue Paul Vaillant-Couturier"
"Le Champart",203,19,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,12,"Rue Paul Vaillant-Couturier"
"Le Champart",203,36,"Rue Paul Vaillant-Couturier"
"Le Mainguy",201,6,"Rue Paul Vaillant-Couturier"
"Le Centre Ville",202,35,"Rue Paul Vaillant-Couturier"
"Le Champart",203,15,"Rue Paul Vaillant-Couturier"
"Le Vieux Chateau",303,1,"Villa Carnot"
"Le Vieux Chateau",303,2,"Villa Carnot"
"Le Vieux Chateau",303,3,"Villa Carnot"
"Le Vieux Chateau",303,4,"Villa Carnot"
"Le Vieux Chateau",303,5,"Villa Carnot"
"Le Vieux Chateau",303,6,"Villa Carnot"
"Le Vieux Chateau",303,7,"Villa Carnot"
"Le Vieux Chateau",303,8,"Villa Carnot"
"Le Vieux Chateau",303,9,"Villa Carnot"
"Le Vieux Chateau",303,10,"Villa Carnot"
"Le Vieux Chateau",303,11,"Villa Carnot"
"Le Vieux Chateau",303,12,"Villa Carnot"
"Le Vieux Chateau",303,13,"Villa Carnot"
"Le Vieux Chateau",303,14,"Villa Carnot"
"Le Vieux Chateau",303,15,"Villa Carnot"
"Le Vieux Chateau",303,16,"Villa Carnot"
"Le Vieux Chateau",303,17,"Villa Carnot"
"Le Vieux Chateau",303,18,"Villa Carnot"
"Le Vieux Chateau",303,19,"Villa Carnot"
"Le Vieux Chateau",303,20,"Villa Carnot"
"Le Vieux Chateau",303,21,"Villa Carnot"
"Le Vieux Chateau",303,22,"Villa Carnot"
"Le Vieux Chateau",303,23,"Villa Carnot"
"Le Vieux Chateau",303,24,"Villa Carnot"
"Le Vieux Chateau",303,14,"Villa Carnot"
"Le Vieux Chateau",303,2,"Villa Carnot"
"Le Vieux Chateau",303,3,"Villa Carnot"
"Le Vieux Chateau",303,1,"Villa Carnot"
"Le Vieux Chateau",303,4,"Villa Carnot"
"Les Courts Sillons",305,1,"Allée des Chênes"
"Les Courts Sillons",305,2,"Allée des Chênes"
"Les Courts Sillons",305,3,"Allée des Chênes"
"Les Courts Sillons",305,4,"Allée des Chênes"
"Les Courts Sillons",305,5,"Allée des Chênes"
"Les Courts Sillons",305,6,"Allée des Chênes"
"Les Courts Sillons",305,7,"Allée des Chênes"
"Les Courts Sillons",305,8,"Allée des Chênes"
"Les Courts Sillons",305,9,"Allée des Chênes"
"Les Courts Sillons",305,10,"Allée des Chênes"
"Les Courts Sillons",305,11,"Allée des Chênes"
"Les Courts Sillons",305,12,"Allée des Chênes"
"Les Courts Sillons",305,13,"Allée des Chênes"
"Les Courts Sillons",305,14,"Allée des Chênes"
"Les Courts Sillons",305,15,"Allée des Chênes"
"Les Courts Sillons",305,16,"Allée des Chênes"
"Les Courts Sillons",305,1,"Allée des Chênes"
"Les Courts Sillons",305,14,"Allée des Chênes"
"Les Fleches",403,1,"Cours de la République"
"Les Fleches",403,2,"Cours de la République"
"Les Fleches",403,3,"Cours de la République"
"Les Fleches",403,4,"Cours de la République"
"Les Fleches",403,5,"Cours de la République"
"Les Fleches",403,7,"Cours de la République"
"Les Fleches",403,13,"Cours de la République"
"Les Fleches",403,14,"Cours de la République"
"Les Fleches",403,15,"Cours de la République"
"Les Fleches",403,17,"Cours de la République"
"Les Fleches",403,18,"Cours de la République"
"Les Fleches",403,19,"Cours de la République"
"Le Centre Ville",202,20,"Cours de la République"
"Le Centre Ville",202,22,"Cours de la République"
"Le Centre Ville",202,23,"Cours de la République"
"Le Centre Ville",202,25,"Cours de la République"
"Le Centre Ville",202,26,"Cours de la République"
"Le Centre Ville",202,27,"Cours de la République"
"Le Centre Ville",202,28,"Cours de la République"
"Le Centre Ville",202,29,"Cours de la République"
"Le Centre Ville",202,30,"Cours de la République"
"Le Centre Ville",202,31,"Cours de la République"
"Le Centre Ville",202,32,"Cours de la République"
"Le Centre Ville",202,33,"Cours de la République"
"Le Centre Ville",202,34,"Cours de la République"
"Le Centre Ville",202,35,"Cours de la République"
"Le Centre Ville",202,37,"Cours de la République"
"Le Centre Ville",202,39,"Cours de la République"
"Le Centre Ville",202,41,"Cours de la République"
"Le Centre Ville",202,43,"Cours de la République"
"Le Centre Ville",202,47,"Cours de la République"
"Le Centre Ville",202,49,"Cours de la République"
"Le Centre Ville",202,51,"Cours de la République"
"Le Centre Ville",202,53,"Cours de la République"
"Le Champart",203,57,"Cours de la République"
"Le Centre Ville",202,33,"Cours de la République"
"Les Fleches",403,7,"Cours de la République"
"Le Centre Ville",202,18,"Cours de la République"
"Les Fleches",403,3,"Cours de la République"
"Les Fleches",403,9,"Cours de la République"
"La Mare à la Veuve",301,1,"Rue Marcel Dassault"
"La Mare à la Veuve",301,2,"Rue Marcel Dassault"
"La Mare à la Veuve",301,7,"Rue Marcel Dassault"
"La Mare à la Veuve",301,8,"Rue Marcel Dassault"
"La Mare à la Veuve",301,9,"Rue Marcel Dassault"
"La Mare à la Veuve",301,10,"Rue Marcel Dassault"
"La Mare à la Veuve",301,11,"Rue Marcel Dassault"
